addr,time,after_relax,i,after_write,tmin,tmax,timept
1661,1.0094046592712402,42,6,43,41,45,1
1661,1.0094046592712402,44,7,43,41,45,1
1661,1.0094046592712402,42,8,44,41,45,1
1661,1.0094046592712402,42,9,44,41,45,1
1661,1.0094046592712402,42,10,43,41,45,1
1661,1.0094046592712402,44,11,44,41,45,1
1661,1.0094046592712402,42,12,42,41,45,1
1661,1.0094046592712402,44,13,44,41,45,1
1661,1.0094046592712402,42,14,42,41,45,1
1661,1.0094046592712402,42,15,42,41,45,1
1662,1.0079066753387451,44,0,44,42,46,1
1662,1.0079066753387451,41,1,44,42,46,1
1662,1.0079066753387451,42,2,46,42,46,1
1662,1.0079066753387451,42,3,42,42,46,1
1662,1.0079066753387451,43,4,44,42,46,1
1662,1.0079066753387451,43,5,44,42,46,1
1662,1.0079066753387451,44,6,44,42,46,1
1662,1.0079066753387451,45,7,44,42,46,1
1662,1.0079066753387451,45,8,45,42,46,1
1662,1.0079066753387451,44,9,42,42,46,1
1662,1.0079066753387451,43,10,44,42,46,1
1662,1.0079066753387451,45,11,44,42,46,1
1662,1.0079066753387451,43,12,44,42,46,1
1662,1.0079066753387451,45,13,45,42,46,1
1662,1.0079066753387451,42,14,46,42,46,1
1662,1.0079066753387451,45,15,46,42,46,1
1663,0.9979875087738037,44,0,45,43,47,1
1663,0.9979875087738037,44,1,44,43,47,1
1663,0.9979875087738037,44,2,47,43,47,1
1663,0.9979875087738037,44,3,46,43,47,1
1663,0.9979875087738037,44,4,45,43,47,1
1663,0.9979875087738037,44,5,44,43,47,1
1663,0.9979875087738037,46,6,45,43,47,1
1663,0.9979875087738037,44,7,44,43,47,1
1663,0.9979875087738037,46,8,46,43,47,1
1663,0.9979875087738037,46,9,46,43,47,1
1663,0.9979875087738037,46,10,46,43,47,1
1663,0.9979875087738037,45,11,46,43,47,1
1663,0.9979875087738037,44,12,45,43,47,1
1663,0.9979875087738037,46,13,47,43,47,1
1663,0.9979875087738037,45,14,46,43,47,1
1663,0.9979875087738037,46,15,47,43,47,1
1664,1.0071039199829102,46,0,47,44,48,1
1664,1.0071039199829102,46,1,47,44,48,1
1664,1.0071039199829102,45,2,45,44,48,1
1664,1.0071039199829102,44,3,46,44,48,1
1664,1.0071039199829102,47,4,47,44,48,1
1664,1.0071039199829102,44,5,46,44,48,1
1664,1.0071039199829102,47,6,47,44,48,1
1664,1.0071039199829102,47,7,47,44,48,1
1664,1.0071039199829102,47,8,47,44,48,1
1664,1.0071039199829102,44,9,44,44,48,1
1664,1.0071039199829102,44,10,45,44,48,1
1664,1.0071039199829102,46,11,47,44,48,1
1664,1.0071039199829102,47,12,47,44,48,1
1664,1.0071039199829102,46,13,46,44,48,1
1664,1.0071039199829102,46,14,46,44,48,1
1664,1.0071039199829102,47,15,48,44,48,1
1665,0.995166540145874,46,0,47,45,49,1
1665,0.995166540145874,47,1,47,45,49,1
1665,0.995166540145874,46,2,47,45,49,1
1665,0.995166540145874,46,3,47,45,49,1
1665,0.995166540145874,47,4,46,45,49,1
1665,0.995166540145874,47,5,48,45,49,1
1665,0.995166540145874,47,6,47,45,49,1
1665,0.995166540145874,48,7,49,45,49,1
1665,0.995166540145874,47,8,47,45,49,1
1665,0.995166540145874,47,9,47,45,49,1
1665,0.995166540145874,46,10,47,45,49,1
1665,0.995166540145874,45,11,47,45,49,1
1665,0.995166540145874,47,12,47,45,49,1
1665,0.995166540145874,45,13,46,45,49,1
1665,0.995166540145874,46,14,45,45,49,1
1665,0.995166540145874,46,15,46,45,49,1
1666,0.9881420135498047,48,0,48,46,50,1
1666,0.9881420135498047,45,1,46,46,50,1
1666,0.9881420135498047,48,2,48,46,50,1
1666,0.9881420135498047,48,3,47,46,50,1
1666,0.9881420135498047,48,4,47,46,50,1
1666,0.9881420135498047,48,5,47,46,50,1
1666,0.9881420135498047,46,6,47,46,50,1
1666,0.9881420135498047,48,7,48,46,50,1
1666,0.9881420135498047,47,8,48,46,50,1
1666,0.9881420135498047,46,9,47,46,50,1
1666,0.9881420135498047,47,10,47,46,50,1
1666,0.9881420135498047,48,11,48,46,50,1
1666,0.9881420135498047,48,12,49,46,50,1
1666,0.9881420135498047,47,13,48,46,50,1
1666,0.9881420135498047,47,14,48,46,50,1
1666,0.9881420135498047,48,15,47,46,50,1
1667,1.0011909008026123,48,0,49,47,51,1
1667,1.0011909008026123,47,1,47,47,51,1
1667,1.0011909008026123,48,2,48,47,51,1
1667,1.0011909008026123,49,3,48,47,51,1
1667,1.0011909008026123,48,4,50,47,51,1
1667,1.0011909008026123,49,5,49,47,51,1
1667,1.0011909008026123,48,6,48,47,51,1
1667,1.0011909008026123,48,7,48,47,51,1
1667,1.0011909008026123,50,8,50,47,51,1
1667,1.0011909008026123,48,9,48,47,51,1
1667,1.0011909008026123,47,10,48,47,51,1
1667,1.0011909008026123,48,11,48,47,51,1
1667,1.0011909008026123,50,12,50,47,51,1
1667,1.0011909008026123,48,13,48,47,51,1
1667,1.0011909008026123,50,14,50,47,51,1
1667,1.0011909008026123,48,15,48,47,51,1
1668,1.0056390762329102,50,0,52,48,52,1
1668,1.0056390762329102,50,1,50,48,52,1
1668,1.0056390762329102,49,2,50,48,52,1
1668,1.0056390762329102,47,3,49,48,52,1
1668,1.0056390762329102,49,4,50,48,52,1
1668,1.0056390762329102,48,5,49,48,52,1
1668,1.0056390762329102,51,6,52,48,52,1
1668,1.0056390762329102,49,7,48,48,52,1
1668,1.0056390762329102,51,8,50,48,52,1
1668,1.0056390762329102,48,9,50,48,52,1
1668,1.0056390762329102,48,10,48,48,52,1
1668,1.0056390762329102,49,11,49,48,52,1
1668,1.0056390762329102,50,12,50,48,52,1
1668,1.0056390762329102,50,13,50,48,52,1
1668,1.0056390762329102,51,14,51,48,52,1
1668,1.0056390762329102,48,15,50,48,52,1
1669,0.9985878467559814,51,0,51,49,53,1
1669,0.9985878467559814,50,1,51,49,53,1
1669,0.9985878467559814,51,2,51,49,53,1
1669,0.9985878467559814,52,3,51,49,53,1
1669,0.9985878467559814,50,4,50,49,53,1
1669,0.9985878467559814,52,5,52,49,53,1
1669,0.9985878467559814,52,6,51,49,53,1
1669,0.9985878467559814,50,7,50,49,53,1
1669,0.9985878467559814,51,8,52,49,53,1
1669,0.9985878467559814,51,9,52,49,53,1
1669,0.9985878467559814,51,10,50,49,53,1
1669,0.9985878467559814,49,11,50,49,53,1
1669,0.9985878467559814,50,12,50,49,53,1
1669,0.9985878467559814,48,13,52,49,53,1
1669,0.9985878467559814,50,14,50,49,53,1
1669,0.9985878467559814,50,15,50,49,53,1
1670,1.0073800086975098,51,0,52,50,54,1
1670,1.0073800086975098,50,1,50,50,54,1
1670,1.0073800086975098,50,2,51,50,54,1
1670,1.0073800086975098,52,3,52,50,54,1
1670,1.0073800086975098,51,4,52,50,54,1
1670,1.0073800086975098,52,5,52,50,54,1
1670,1.0073800086975098,52,6,52,50,54,1
1670,1.0073800086975098,52,7,52,50,54,1
1670,1.0073800086975098,51,8,50,50,54,1
1670,1.0073800086975098,50,9,52,50,54,1
1670,1.0073800086975098,52,10,52,50,54,1
1670,1.0073800086975098,51,11,52,50,54,1
1670,1.0073800086975098,50,12,52,50,54,1
1670,1.0073800086975098,51,13,52,50,54,1
1670,1.0073800086975098,50,14,51,50,54,1
1670,1.0073800086975098,51,15,50,50,54,1
1671,1.0017280578613281,53,0,53,51,55,1
1671,1.0017280578613281,51,1,52,51,55,1
1671,1.0017280578613281,52,2,52,51,55,1
1671,1.0017280578613281,54,3,52,51,55,1
1671,1.0017280578613281,52,4,52,51,55,1
1671,1.0017280578613281,53,5,52,51,55,1
1671,1.0017280578613281,53,6,52,51,55,1
1671,1.0017280578613281,54,7,54,51,55,1
1671,1.0017280578613281,52,8,52,51,55,1
1671,1.0017280578613281,53,9,54,51,55,1
1671,1.0017280578613281,54,10,54,51,55,1
1671,1.0017280578613281,54,11,52,51,55,1
1671,1.0017280578613281,52,12,53,51,55,1
1671,1.0017280578613281,52,13,52,51,55,1
1671,1.0017280578613281,53,14,52,51,55,1
1671,1.0017280578613281,53,15,54,51,55,1
1672,1.005934476852417,54,0,54,52,56,1
1672,1.005934476852417,54,1,54,52,56,1
1672,1.005934476852417,54,2,54,52,56,1
1672,1.005934476852417,55,3,55,52,56,1
1672,1.005934476852417,55,4,54,52,56,1
1672,1.005934476852417,54,5,54,52,56,1
1672,1.005934476852417,54,6,54,52,56,1
1672,1.005934476852417,54,7,54,52,56,1
1672,1.005934476852417,55,8,54,52,56,1
1672,1.005934476852417,54,9,54,52,56,1
1672,1.005934476852417,53,10,53,52,56,1
1672,1.005934476852417,53,11,53,52,56,1
1672,1.005934476852417,54,12,54,52,56,1
1672,1.005934476852417,54,13,55,52,56,1
1672,1.005934476852417,55,14,54,52,56,1
1672,1.005934476852417,55,15,55,52,56,1
1673,0.9981498718261719,54,0,55,53,57,1
1673,0.9981498718261719,54,1,55,53,57,1
1673,0.9981498718261719,55,2,55,53,57,1
1673,0.9981498718261719,55,3,55,53,57,1
1673,0.9981498718261719,55,4,55,53,57,1
1673,0.9981498718261719,55,5,55,53,57,1
1673,0.9981498718261719,55,6,53,53,57,1
1673,0.9981498718261719,54,7,54,53,57,1
1673,0.9981498718261719,55,8,55,53,57,1
1673,0.9981498718261719,54,9,55,53,57,1
1673,0.9981498718261719,54,10,54,53,57,1
1673,0.9981498718261719,54,11,54,53,57,1
1673,0.9981498718261719,55,12,54,53,57,1
1673,0.9981498718261719,55,13,55,53,57,1
1673,0.9981498718261719,55,14,55,53,57,1
1673,0.9981498718261719,55,15,55,53,57,1
1674,0.9897565841674805,55,0,56,54,58,1
1674,0.9897565841674805,55,1,56,54,58,1
1674,0.9897565841674805,55,2,56,54,58,1
1674,0.9897565841674805,55,3,56,54,58,1
1674,0.9897565841674805,56,4,56,54,58,1
1674,0.9897565841674805,55,5,55,54,58,1
1674,0.9897565841674805,56,6,56,54,58,1
1674,0.9897565841674805,55,7,56,54,58,1
1674,0.9897565841674805,55,8,56,54,58,1
1674,0.9897565841674805,55,9,56,54,58,1
1674,0.9897565841674805,55,10,55,54,58,1
1674,0.9897565841674805,55,11,55,54,58,1
1674,0.9897565841674805,55,12,55,54,58,1
1674,0.9897565841674805,55,13,55,54,58,1
1674,0.9897565841674805,56,14,57,54,58,1
1674,0.9897565841674805,55,15,56,54,58,1
1675,1.0035946369171143,56,0,56,55,59,1
1675,1.0035946369171143,55,1,56,55,59,1
1675,1.0035946369171143,57,2,55,55,59,1
1675,1.0035946369171143,56,3,57,55,59,1
1675,1.0035946369171143,55,4,57,55,59,1
1675,1.0035946369171143,56,5,55,55,59,1
1675,1.0035946369171143,56,6,55,55,59,1
1675,1.0035946369171143,56,7,56,55,59,1
1675,1.0035946369171143,56,8,56,55,59,1
1675,1.0035946369171143,57,9,56,55,59,1
1675,1.0035946369171143,56,10,56,55,59,1
1675,1.0035946369171143,56,11,56,55,59,1
1675,1.0035946369171143,57,12,57,55,59,1
1675,1.0035946369171143,56,13,58,55,59,1
1675,1.0035946369171143,56,14,56,55,59,1
1675,1.0035946369171143,56,15,57,55,59,1
1676,0.9964053630828857,56,0,57,56,60,1
1676,0.9964053630828857,57,1,56,56,60,1
1676,0.9964053630828857,58,2,58,56,60,1
1676,0.9964053630828857,58,3,58,56,60,1
1676,0.9964053630828857,58,4,59,56,60,1
1676,0.9964053630828857,57,5,57,56,60,1
1676,0.9964053630828857,56,6,56,56,60,1
1676,0.9964053630828857,57,7,56,56,60,1
1676,0.9964053630828857,58,8,58,56,60,1
1676,0.9964053630828857,56,9,57,56,60,1
1676,0.9964053630828857,57,10,56,56,60,1
1676,0.9964053630828857,56,11,57,56,60,1
1676,0.9964053630828857,58,12,58,56,60,1
1676,0.9964053630828857,58,13,56,56,60,1
1676,0.9964053630828857,56,14,56,56,60,1
1676,0.9964053630828857,58,15,56,56,60,1
1677,0.9917128086090088,59,0,59,57,61,1
1677,0.9917128086090088,58,1,58,57,61,1
1677,0.9917128086090088,58,2,58,57,61,1
1677,0.9917128086090088,59,3,58,57,61,1
1677,0.9917128086090088,59,4,59,57,61,1
1677,0.9917128086090088,58,5,58,57,61,1
1677,0.9917128086090088,58,6,59,57,61,1
1677,0.9917128086090088,58,7,60,57,61,1
1677,0.9917128086090088,58,8,59,57,61,1
1677,0.9917128086090088,58,9,59,57,61,1
1677,0.9917128086090088,58,10,58,57,61,1
1677,0.9917128086090088,58,11,59,57,61,1
1677,0.9917128086090088,58,12,59,57,61,1
1677,0.9917128086090088,58,13,58,57,61,1
1677,0.9917128086090088,58,14,58,57,61,1
1677,0.9917128086090088,58,15,58,57,61,1
1678,0.9965260028839111,59,0,60,58,62,1
1678,0.9965260028839111,59,1,59,58,62,1
1678,0.9965260028839111,60,2,60,58,62,1
1678,0.9965260028839111,60,3,60,58,62,1
1678,0.9965260028839111,59,4,59,58,62,1
1678,0.9965260028839111,60,5,58,58,62,1
1678,0.9965260028839111,58,6,59,58,62,1
1678,0.9965260028839111,59,7,60,58,62,1
1678,0.9965260028839111,59,8,59,58,62,1
1678,0.9965260028839111,60,9,59,58,62,1
1678,0.9965260028839111,60,10,59,58,62,1
1678,0.9965260028839111,60,11,60,58,62,1
1678,0.9965260028839111,60,12,59,58,62,1
1678,0.9965260028839111,60,13,60,58,62,1
1678,0.9965260028839111,60,14,60,58,62,1
1678,0.9965260028839111,60,15,59,58,62,1
1679,1.0031497478485107,60,0,62,59,63,1
1679,1.0031497478485107,60,1,59,59,63,1
1679,1.0031497478485107,58,2,60,59,63,1
1679,1.0031497478485107,60,3,60,59,63,1
1679,1.0031497478485107,58,4,60,59,63,1
1679,1.0031497478485107,60,5,62,59,63,1
1679,1.0031497478485107,60,6,61,59,63,1
1679,1.0031497478485107,60,7,61,59,63,1
1679,1.0031497478485107,60,8,61,59,63,1
1679,1.0031497478485107,61,9,61,59,63,1
1679,1.0031497478485107,60,10,61,59,63,1
1679,1.0031497478485107,60,11,61,59,63,1
1679,1.0031497478485107,60,12,61,59,63,1
1679,1.0031497478485107,60,13,60,59,63,1
1679,1.0031497478485107,58,14,60,59,63,1
1679,1.0031497478485107,61,15,62,59,63,1
1680,0.9906268119812012,4,0,4,0,4,1
1680,0.9906268119812012,4,1,4,0,4,1
1680,0.9906268119812012,3,2,3,0,4,1
1680,0.9906268119812012,3,3,3,0,4,1
1680,0.9906268119812012,4,4,4,0,4,1
1680,0.9906268119812012,4,5,4,0,4,1
1680,0.9906268119812012,4,6,3,0,4,1
1680,0.9906268119812012,5,7,6,0,4,1
1680,0.9906268119812012,4,8,4,0,4,1
1680,0.9906268119812012,4,9,4,0,4,1
1680,0.9906268119812012,4,10,4,0,4,1
1680,0.9906268119812012,4,11,3,0,4,1
1680,0.9906268119812012,3,12,2,0,4,1
1680,0.9906268119812012,4,13,4,0,4,1
1680,0.9906268119812012,5,14,5,0,4,1
1680,0.9906268119812012,4,15,5,0,4,1
1681,1.0052084922790527,6,0,6,1,5,1
1681,1.0052084922790527,4,1,6,1,5,1
1681,1.0052084922790527,6,2,5,1,5,1
1681,1.0052084922790527,7,3,7,1,5,1
1681,1.0052084922790527,5,4,6,1,5,1
1681,1.0052084922790527,2,5,2,1,5,1
1681,1.0052084922790527,7,6,7,1,5,1
1681,1.0052084922790527,6,7,6,1,5,1
1681,1.0052084922790527,4,8,5,1,5,1
1681,1.0052084922790527,6,9,7,1,5,1
1681,1.0052084922790527,7,10,7,1,5,1
1681,1.0052084922790527,7,11,7,1,5,1
1681,1.0052084922790527,5,12,4,1,5,1
1681,1.0052084922790527,7,13,7,1,5,1
1681,1.0052084922790527,7,14,7,1,5,1
1681,1.0052084922790527,9,15,8,1,5,1
1682,1.0066556930541992,4,0,4,2,6,1
1682,1.0066556930541992,6,1,7,2,6,1
1682,1.0066556930541992,7,2,7,2,6,1
1682,1.0066556930541992,8,3,7,2,6,1
1682,1.0066556930541992,10,4,8,2,6,1
1682,1.0066556930541992,7,5,8,2,6,1
1682,1.0066556930541992,6,6,6,2,6,1
1682,1.0066556930541992,5,7,5,2,6,1
1682,1.0066556930541992,9,8,7,2,6,1
1682,1.0066556930541992,6,9,7,2,6,1
1682,1.0066556930541992,5,10,5,2,6,1
1682,1.0066556930541992,5,11,5,2,6,1
1682,1.0066556930541992,9,12,9,2,6,1
1682,1.0066556930541992,6,13,6,2,6,1
1682,1.0066556930541992,3,14,3,2,6,1
1682,1.0066556930541992,7,15,6,2,6,1
1683,0.9905312061309814,9,0,9,3,7,1
1683,0.9905312061309814,7,1,7,3,7,1
1683,0.9905312061309814,5,2,5,3,7,1
1683,0.9905312061309814,5,3,5,3,7,1
1683,0.9905312061309814,8,4,8,3,7,1
1683,0.9905312061309814,8,5,7,3,7,1
1683,0.9905312061309814,7,6,7,3,7,1
1683,0.9905312061309814,6,7,7,3,7,1
1683,0.9905312061309814,5,8,5,3,7,1
1683,0.9905312061309814,8,9,8,3,7,1
1683,0.9905312061309814,7,10,8,3,7,1
1683,0.9905312061309814,5,11,5,3,7,1
1683,0.9905312061309814,10,12,10,3,7,1
1683,0.9905312061309814,7,13,7,3,7,1
1683,0.9905312061309814,8,14,8,3,7,1
1683,0.9905312061309814,8,15,8,3,7,1
1684,1.0081276893615723,6,0,8,4,8,1
1684,1.0081276893615723,7,1,6,4,8,1
1684,1.0081276893615723,7,2,7,4,8,1
1684,1.0081276893615723,8,3,8,4,8,1
1684,1.0081276893615723,8,4,7,4,8,1
1684,1.0081276893615723,8,5,8,4,8,1
1684,1.0081276893615723,7,6,6,4,8,1
1684,1.0081276893615723,11,7,8,4,8,1
1684,1.0081276893615723,8,8,7,4,8,1
1684,1.0081276893615723,6,9,6,4,8,1
1684,1.0081276893615723,5,10,6,4,8,1
1684,1.0081276893615723,7,11,6,4,8,1
1684,1.0081276893615723,8,12,8,4,8,1
1684,1.0081276893615723,6,13,6,4,8,1
1684,1.0081276893615723,7,14,7,4,8,1
1684,1.0081276893615723,3,15,5,4,8,1
1685,1.0044658184051514,7,0,7,5,9,1
1685,1.0044658184051514,6,1,6,5,9,1
1685,1.0044658184051514,9,2,9,5,9,1
1685,1.0044658184051514,8,3,7,5,9,1
1685,1.0044658184051514,8,4,9,5,9,1
1685,1.0044658184051514,8,5,8,5,9,1
1685,1.0044658184051514,7,6,6,5,9,1
1685,1.0044658184051514,7,7,7,5,9,1
1685,1.0044658184051514,8,8,9,5,9,1
1685,1.0044658184051514,7,9,7,5,9,1
1685,1.0044658184051514,9,10,10,5,9,1
1685,1.0044658184051514,6,11,9,5,9,1
1685,1.0044658184051514,8,12,6,5,9,1
1685,1.0044658184051514,10,13,9,5,9,1
1685,1.0044658184051514,7,14,7,5,9,1
1685,1.0044658184051514,9,15,9,5,9,1
1686,0.9970653057098389,10,0,10,6,10,1
1686,0.9970653057098389,10,1,10,6,10,1
1686,0.9970653057098389,7,2,8,6,10,1
1686,0.9970653057098389,8,3,8,6,10,1
1686,0.9970653057098389,7,4,7,6,10,1
1686,0.9970653057098389,10,5,9,6,10,1
1686,0.9970653057098389,7,6,10,6,10,1
1686,0.9970653057098389,7,7,7,6,10,1
1686,0.9970653057098389,7,8,8,6,10,1
1686,0.9970653057098389,8,9,8,6,10,1
1686,0.9970653057098389,10,10,7,6,10,1
1686,0.9970653057098389,9,11,9,6,10,1
1686,0.9970653057098389,10,12,10,6,10,1
1686,0.9970653057098389,9,13,10,6,10,1
1686,0.9970653057098389,10,14,11,6,10,1
1686,0.9970653057098389,5,15,7,6,10,1
1687,0.9995882511138916,10,0,10,7,11,1
1687,0.9995882511138916,10,1,10,7,11,1
1687,0.9995882511138916,10,2,10,7,11,1
1687,0.9995882511138916,11,3,11,7,11,1
1687,0.9995882511138916,6,4,12,7,11,1
1687,0.9995882511138916,7,5,8,7,11,1
1687,0.9995882511138916,14,6,11,7,11,1
1687,0.9995882511138916,11,7,11,7,11,1
1687,0.9995882511138916,9,8,9,7,11,1
1687,0.9995882511138916,11,9,11,7,11,1
1687,0.9995882511138916,8,10,8,7,11,1
1687,0.9995882511138916,10,11,10,7,11,1
1687,0.9995882511138916,10,12,10,7,11,1
1687,0.9995882511138916,7,13,8,7,11,1
1687,0.9995882511138916,8,14,11,7,11,1
1687,0.9995882511138916,10,15,9,7,11,1
1688,1.0103058815002441,13,0,13,8,12,1
1688,1.0103058815002441,7,1,12,8,12,1
1688,1.0103058815002441,10,2,11,8,12,1
1688,1.0103058815002441,9,3,10,8,12,1
1688,1.0103058815002441,10,4,9,8,12,1
1688,1.0103058815002441,11,5,11,8,12,1
1688,1.0103058815002441,11,6,12,8,12,1
1688,1.0103058815002441,13,7,12,8,12,1
1688,1.0103058815002441,10,8,11,8,12,1
1688,1.0103058815002441,7,9,11,8,12,1
1688,1.0103058815002441,13,10,11,8,12,1
1688,1.0103058815002441,9,11,9,8,12,1
1688,1.0103058815002441,11,12,10,8,12,1
1688,1.0103058815002441,12,13,12,8,12,1
1688,1.0103058815002441,10,14,10,8,12,1
1688,1.0103058815002441,13,15,13,8,12,1
1689,0.9980220794677734,12,0,12,9,13,1
1689,0.9980220794677734,13,1,12,9,13,1
1689,0.9980220794677734,8,2,10,9,13,1
1689,0.9980220794677734,12,3,13,9,13,1
1689,0.9980220794677734,15,4,13,9,13,1
1689,0.9980220794677734,11,5,12,9,13,1
1689,0.9980220794677734,11,6,11,9,13,1
1689,0.9980220794677734,12,7,13,9,13,1
1689,0.9980220794677734,10,8,11,9,13,1
1689,0.9980220794677734,14,9,10,9,13,1
1689,0.9980220794677734,12,10,12,9,13,1
1689,0.9980220794677734,12,11,12,9,13,1
1689,0.9980220794677734,12,12,12,9,13,1
1689,0.9980220794677734,12,13,11,9,13,1
1689,0.9980220794677734,10,14,10,9,13,1
1689,0.9980220794677734,11,15,12,9,13,1
1690,1.009345531463623,13,0,14,10,14,1
1690,1.009345531463623,14,1,14,10,14,1
1690,1.009345531463623,14,2,15,10,14,1
1690,1.009345531463623,15,3,14,10,14,1
1690,1.009345531463623,11,4,12,10,14,1
1690,1.009345531463623,12,5,11,10,14,1
1690,1.009345531463623,14,6,12,10,14,1
1690,1.009345531463623,15,7,15,10,14,1
1690,1.009345531463623,15,8,15,10,14,1
1690,1.009345531463623,14,9,14,10,14,1
1690,1.009345531463623,11,10,12,10,14,1
1690,1.009345531463623,13,11,13,10,14,1
1690,1.009345531463623,12,12,11,10,14,1
1690,1.009345531463623,15,13,14,10,14,1
1690,1.009345531463623,13,14,13,10,14,1
1690,1.009345531463623,12,15,12,10,14,1
1691,1.0116419792175293,14,0,13,11,15,1
1691,1.0116419792175293,12,1,12,11,15,1
1691,1.0116419792175293,14,2,14,11,15,1
1691,1.0116419792175293,6,3,14,11,15,1
1691,1.0116419792175293,10,4,12,11,15,1
1691,1.0116419792175293,6,5,14,11,15,1
1691,1.0116419792175293,13,6,13,11,15,1
1691,1.0116419792175293,13,7,13,11,15,1
1691,1.0116419792175293,12,8,14,11,15,1
1691,1.0116419792175293,5,9,12,11,15,1
1691,1.0116419792175293,9,10,14,11,15,1
1691,1.0116419792175293,12,11,13,11,15,1
1691,1.0116419792175293,14,12,14,11,15,1
1691,1.0116419792175293,16,13,15,11,15,1
1691,1.0116419792175293,12,14,12,11,15,1
1691,1.0116419792175293,14,15,14,11,15,1
1692,0.9996035099029541,14,0,16,12,16,1
1692,0.9996035099029541,16,1,14,12,16,1
1692,0.9996035099029541,10,2,15,12,16,1
1692,0.9996035099029541,15,3,15,12,16,1
1692,0.9996035099029541,14,4,15,12,16,1
1692,0.9996035099029541,13,5,14,12,16,1
1692,0.9996035099029541,15,6,15,12,16,1
1692,0.9996035099029541,16,7,16,12,16,1
1692,0.9996035099029541,16,8,16,12,16,1
1692,0.9996035099029541,14,9,14,12,16,1
1692,0.9996035099029541,13,10,13,12,16,1
1692,0.9996035099029541,13,11,15,12,16,1
1692,0.9996035099029541,15,12,15,12,16,1
1692,0.9996035099029541,12,13,15,12,16,1
1692,0.9996035099029541,13,14,13,12,16,1
1692,0.9996035099029541,18,15,19,12,16,1
1693,0.9941263198852539,15,0,15,13,17,1
1693,0.9941263198852539,7,1,14,13,17,1
1693,0.9941263198852539,15,2,17,13,17,1
1693,0.9941263198852539,10,3,16,13,17,1
1693,0.9941263198852539,15,4,16,13,17,1
1693,0.9941263198852539,13,5,15,13,17,1
1693,0.9941263198852539,13,6,15,13,17,1
1693,0.9941263198852539,13,7,15,13,17,1
1693,0.9941263198852539,8,8,17,13,17,1
1693,0.9941263198852539,12,9,15,13,17,1
1693,0.9941263198852539,12,10,17,13,17,1
1693,0.9941263198852539,17,11,16,13,17,1
1693,0.9941263198852539,16,12,16,13,17,1
1693,0.9941263198852539,10,13,15,13,17,1
1693,0.9941263198852539,17,14,16,13,17,1
1693,0.9941263198852539,15,15,15,13,17,1
1694,0.9925086498260498,16,0,16,14,18,1
1694,0.9925086498260498,10,1,15,14,18,1
1694,0.9925086498260498,18,2,16,14,18,1
1694,0.9925086498260498,17,3,16,14,18,1
1694,0.9925086498260498,15,4,16,14,18,1
1694,0.9925086498260498,15,5,16,14,18,1
1694,0.9925086498260498,16,6,15,14,18,1
1694,0.9925086498260498,16,7,17,14,18,1
1694,0.9925086498260498,11,8,17,14,18,1
1694,0.9925086498260498,18,9,18,14,18,1
1694,0.9925086498260498,16,10,15,14,18,1
1694,0.9925086498260498,18,11,15,14,18,1
1694,0.9925086498260498,18,12,18,14,18,1
1694,0.9925086498260498,17,13,16,14,18,1
1694,0.9925086498260498,18,14,16,14,18,1
1694,0.9925086498260498,18,15,18,14,18,1
1695,1.003882646560669,17,0,14,15,19,1
1695,1.003882646560669,18,1,19,15,19,1
1695,1.003882646560669,17,2,17,15,19,1
1695,1.003882646560669,20,3,19,15,19,1
1695,1.003882646560669,18,4,18,15,19,1
1695,1.003882646560669,18,5,17,15,19,1
1695,1.003882646560669,16,6,18,15,19,1
1695,1.003882646560669,18,7,18,15,19,1
1695,1.003882646560669,18,8,19,15,19,1
1695,1.003882646560669,16,9,19,15,19,1
1695,1.003882646560669,18,10,18,15,19,1
1695,1.003882646560669,18,11,17,15,19,1
